"week","outlet","total_segments","n_positive","n_negative","n_neutral","pct_positive","pct_negative","pci","eligible","smooth_pci","smooth_pci_lo","smooth_pci_hi","smooth_neg","smooth_neg_lo","smooth_neg_hi"
2025-06-16,"Los Angeles Times",228,11,64,153,4.82,28.07,-23.25,TRUE,-22.27,-24.51,-20.04,28.17,26.22,30.13
2025-06-23,"Los Angeles Times",215,16,58,141,7.44,26.98,-19.54,TRUE,-22.37,-24.63,-20.11,28.25,26.27,30.23
2025-06-30,"Los Angeles Times",188,11,51,126,5.85,27.13,-21.28,TRUE,-22.44,-24.75,-20.13,28.3,26.28,30.32
2025-07-07,"Los Angeles Times",201,14,50,137,6.97,24.88,-17.91,TRUE,-22.47,-24.81,-20.13,28.32,26.27,30.36
2025-07-14,"Los Angeles Times",223,14,66,143,6.28,29.6,-23.32,TRUE,-22.45,-24.77,-20.14,28.27,26.25,30.29
2025-07-21,"Los Angeles Times",210,13,52,145,6.19,24.76,-18.57,TRUE,-22.39,-24.67,-20.12,28.16,26.17,30.15
2025-07-28,"Los Angeles Times",195,9,71,115,4.62,36.41,-31.79,TRUE,-22.31,-24.59,-20.04,28.02,26.03,30.01
2025-08-04,"Los Angeles Times",203,8,63,132,3.94,31.03,-27.09,TRUE,-22.24,-24.55,-19.93,27.9,25.88,29.92
2025-08-11,"Los Angeles Times",188,19,54,115,10.11,28.72,-18.61,TRUE,-22.19,-24.53,-19.85,27.83,25.78,29.87
2025-08-18,"Los Angeles Times",196,12,59,125,6.12,30.1,-23.98,TRUE,-22.2,-24.51,-19.89,27.83,25.81,29.85
2025-08-25,"Los Angeles Times",196,8,58,130,4.08,29.59,-25.51,TRUE,-22.24,-24.52,-19.97,27.86,25.87,29.85
2025-09-01,"Los Angeles Times",200,8,51,141,4,25.5,-21.5,TRUE,-22.29,-24.56,-20.02,27.9,25.91,29.89
2025-09-08,"Los Angeles Times",218,9,55,154,4.13,25.23,-21.1,TRUE,-22.31,-24.62,-20,27.92,25.9,29.94
2025-09-15,"Los Angeles Times",224,14,51,159,6.25,22.77,-16.52,TRUE,-22.26,-24.6,-19.92,27.88,25.83,29.92
2025-09-22,"Los Angeles Times",205,11,51,143,5.37,24.88,-19.51,TRUE,-22.13,-24.44,-19.82,27.77,25.75,29.79
2025-09-29,"Los Angeles Times",215,12,61,142,5.58,28.37,-22.79,TRUE,-21.94,-24.21,-19.66,27.61,25.63,29.6
2025-10-06,"Los Angeles Times",191,9,54,128,4.71,28.27,-23.56,TRUE,-21.71,-23.99,-19.44,27.43,25.44,29.42
2025-10-13,"Los Angeles Times",200,10,54,136,5,27,-22,TRUE,-21.49,-23.8,-19.18,27.25,25.23,29.27
2025-10-20,"Los Angeles Times",167,12,41,114,7.19,24.55,-17.36,TRUE,-21.3,-23.64,-18.96,27.09,25.05,29.14
2025-10-27,"Los Angeles Times",188,11,56,121,5.85,29.79,-23.94,TRUE,-21.1,-23.41,-18.79,26.92,24.9,28.94
2025-11-03,"Los Angeles Times",216,18,57,141,8.33,26.39,-18.06,TRUE,-20.85,-23.11,-18.58,26.72,24.74,28.7
2025-11-10,"Los Angeles Times",180,12,50,118,6.67,27.78,-21.11,TRUE,-20.57,-22.81,-18.33,26.5,24.54,28.46
2025-11-17,"Los Angeles Times",173,9,69,95,5.2,39.88,-34.68,TRUE,-20.31,-22.57,-18.05,26.29,24.31,28.27
2025-11-24,"Los Angeles Times",138,5,30,103,3.62,21.74,-18.12,TRUE,-20.08,-22.39,-17.77,26.12,24.1,28.14
2025-12-01,"Los Angeles Times",166,13,37,116,7.83,22.29,-14.46,TRUE,-19.93,-22.27,-17.59,26,23.95,28.04
2025-12-08,"Los Angeles Times",186,10,52,124,5.38,27.96,-22.58,TRUE,-19.84,-22.16,-17.53,25.92,23.9,27.95
2025-12-15,"Los Angeles Times",196,11,51,134,5.61,26.02,-20.41,TRUE,-19.79,-22.07,-17.52,25.87,23.88,27.86
2025-12-22,"Los Angeles Times",135,8,31,96,5.93,22.96,-17.03,TRUE,-19.76,-22.03,-17.48,25.83,23.84,27.81
2025-12-29,"Los Angeles Times",143,12,32,99,8.39,22.38,-13.99,TRUE,-19.72,-22.03,-17.41,25.78,23.76,27.8
2026-01-05,"Los Angeles Times",220,14,56,150,6.36,25.45,-19.09,TRUE,-19.66,-22,-17.32,25.73,23.68,27.77
2026-01-12,"Los Angeles Times",224,16,52,156,7.14,23.21,-16.07,TRUE,-19.57,-21.88,-17.26,25.67,23.65,27.69
2026-01-19,"Los Angeles Times",191,9,50,132,4.71,26.18,-21.47,TRUE,-19.49,-21.75,-17.22,25.6,23.62,27.58
2026-01-26,"Los Angeles Times",244,13,55,176,5.33,22.54,-17.21,TRUE,-19.4,-21.64,-17.16,25.53,23.58,27.49
2026-02-02,"Los Angeles Times",232,15,57,160,6.47,24.57,-18.1,TRUE,-19.32,-21.58,-17.06,25.48,23.5,27.45
2026-02-09,"Los Angeles Times",167,6,50,111,3.59,29.94,-26.35,TRUE,-19.26,-21.57,-16.95,25.43,23.41,27.45
2026-02-16,"Los Angeles Times",150,9,41,100,6,27.33,-21.33,TRUE,-19.21,-21.55,-16.87,25.4,23.35,27.44
2026-02-23,"Los Angeles Times",201,10,41,150,4.98,20.4,-15.42,TRUE,-19.2,-21.51,-16.89,25.41,23.39,27.43
2026-03-02,"Los Angeles Times",204,16,53,135,7.84,25.98,-18.14,TRUE,-19.24,-21.52,-16.97,25.47,23.48,27.46
2026-03-09,"Los Angeles Times",179,11,56,112,6.15,31.28,-25.13,TRUE,-19.31,-21.58,-17.03,25.55,23.57,27.54
2026-03-16,"Los Angeles Times",198,18,59,121,9.09,29.8,-20.71,TRUE,-19.37,-21.68,-17.06,25.64,23.62,27.66
2026-03-23,"Los Angeles Times",170,10,42,118,5.88,24.71,-18.83,TRUE,-19.4,-21.74,-17.06,25.7,23.66,27.75
2026-03-30,"Los Angeles Times",191,8,55,128,4.19,28.8,-24.61,TRUE,-19.4,-21.72,-17.08,25.74,23.71,27.76
2026-04-06,"Los Angeles Times",172,13,45,114,7.56,26.16,-18.6,TRUE,-19.37,-21.64,-17.1,25.76,23.78,27.75
2026-04-13,"Los Angeles Times",159,14,35,110,8.81,22.01,-13.2,TRUE,-19.33,-21.56,-17.1,25.79,23.84,27.74
2026-04-20,"Los Angeles Times",185,11,53,121,5.95,28.65,-22.7,TRUE,-19.3,-21.51,-17.09,25.82,23.89,27.75
2026-04-27,"Los Angeles Times",175,13,25,137,7.43,14.29,-6.86,TRUE,-19.31,-21.5,-17.12,25.87,23.95,27.79
2026-05-04,"Los Angeles Times",156,8,34,114,5.13,21.79,-16.66,TRUE,-19.37,-21.54,-17.2,25.95,24.05,27.85
2026-05-11,"Los Angeles Times",163,10,53,100,6.13,32.52,-26.39,TRUE,-19.47,-21.61,-17.33,26.04,24.18,27.91
2026-05-18,"Los Angeles Times",180,10,43,127,5.56,23.89,-18.33,TRUE,-19.57,-21.67,-17.47,26.14,24.3,27.98
2026-05-25,"Los Angeles Times",157,5,42,110,3.18,26.75,-23.57,TRUE,-19.68,-21.75,-17.61,26.25,24.44,28.05
2026-06-01,"Los Angeles Times",195,13,58,124,6.67,29.74,-23.07,TRUE,-19.82,-21.86,-17.78,26.36,24.58,28.15
2026-06-08,"Los Angeles Times",193,18,47,128,9.33,24.35,-15.02,TRUE,-19.98,-22,-17.97,26.5,24.74,28.27
2026-06-15,"Los Angeles Times",150,12,40,98,8,26.67,-18.67,TRUE,-20.18,-22.19,-18.16,26.66,24.89,28.42
2026-06-22,"Los Angeles Times",122,8,36,78,6.56,29.51,-22.95,TRUE,-20.38,-22.44,-18.33,26.82,25.03,28.61
2026-06-29,"Los Angeles Times",133,13,35,85,9.77,26.32,-16.55,TRUE,-20.61,-22.74,-18.48,27,25.13,28.86
2026-07-06,"Los Angeles Times",173,10,46,117,5.78,26.59,-20.81,TRUE,-20.86,-23.12,-18.59,27.18,25.2,29.17
2026-07-13,"Los Angeles Times",151,9,40,102,5.96,26.49,-20.53,TRUE,-21.13,-23.59,-18.67,27.39,25.24,29.54
2026-07-20,"Los Angeles Times",172,8,42,122,4.65,24.42,-19.77,TRUE,-21.43,-24.14,-18.71,27.61,25.24,29.98
2026-07-27,"Los Angeles Times",147,5,39,103,3.4,26.53,-23.13,TRUE,-21.76,-24.79,-18.72,27.85,25.2,30.5
2026-08-03,"Los Angeles Times",151,18,49,84,11.92,32.45,-20.53,TRUE,-22.11,-25.52,-18.7,28.11,25.13,31.09
2026-08-10,"Los Angeles Times",143,3,45,95,2.1,31.47,-29.37,TRUE,-22.48,-26.32,-18.64,28.38,25.02,31.74
2026-08-17,"Los Angeles Times",104,6,27,71,5.77,25.96,-20.19,TRUE,-22.87,-27.2,-18.54,28.66,24.87,32.44
2024-12-30,"NBC News",72,2,11,59,2.78,15.28,-12.5,TRUE,-13.35,-17.5,-9.21,18.53,15.06,22
2025-01-06,"NBC News",116,11,21,84,9.48,18.1,-8.62,TRUE,-13.78,-17.46,-10.09,18.92,15.83,22
2025-01-13,"NBC News",174,10,26,138,5.75,14.94,-9.19,TRUE,-14.17,-17.43,-10.9,19.27,16.54,22.01
2025-01-20,"NBC News",183,13,31,139,7.1,16.94,-9.84,TRUE,-14.51,-17.41,-11.61,19.59,17.16,22.02
2025-01-27,"NBC News",192,8,30,154,4.17,15.62,-11.45,TRUE,-14.8,-17.4,-12.2,19.86,17.69,22.04
2025-02-03,"NBC News",192,10,49,133,5.21,25.52,-20.31,TRUE,-15.02,-17.37,-12.66,20.09,18.11,22.06
2025-02-10,"NBC News",158,6,50,102,3.8,31.65,-27.85,TRUE,-15.17,-17.35,-13,20.25,18.44,22.07
2025-02-17,"NBC News",138,2,30,106,1.45,21.74,-20.29,TRUE,-15.28,-17.32,-13.23,20.38,18.67,22.09
2025-02-24,"NBC News",139,7,32,100,5.04,23.02,-17.98,TRUE,-15.34,-17.3,-13.37,20.47,18.83,22.12
2025-03-03,"NBC News",198,10,42,146,5.05,21.21,-16.16,TRUE,-15.36,-17.29,-13.43,20.53,18.91,22.15
2025-03-10,"NBC News",206,7,55,144,3.4,26.7,-23.3,TRUE,-15.36,-17.29,-13.42,20.57,18.95,22.19
2025-03-17,"NBC News",201,12,31,158,5.97,15.42,-9.45,TRUE,-15.3,-17.25,-13.34,20.56,18.92,22.19
2025-03-24,"NBC News",199,11,34,154,5.53,17.09,-11.56,TRUE,-15.16,-17.14,-13.18,20.49,18.83,22.15
2025-03-31,"NBC News",186,10,53,123,5.38,28.49,-23.11,TRUE,-14.97,-16.99,-12.96,20.38,18.69,22.07
2025-04-07,"NBC News",222,12,48,162,5.41,21.62,-16.21,TRUE,-14.75,-16.8,-12.71,20.24,18.53,21.95
2025-04-14,"NBC News",189,6,42,141,3.17,22.22,-19.05,TRUE,-14.52,-16.6,-12.45,20.08,18.34,21.82
2025-04-21,"NBC News",208,11,42,155,5.29,20.19,-14.9,TRUE,-14.3,-16.4,-12.2,19.93,18.16,21.69
2025-04-28,"NBC News",208,16,30,162,7.69,14.42,-6.73,TRUE,-13.93,-16.05,-11.82,19.67,17.89,21.44
2025-05-05,"NBC News",198,9,32,157,4.55,16.16,-11.61,TRUE,-13.35,-15.48,-11.22,19.26,17.47,21.04
2025-05-12,"NBC News",193,8,33,152,4.15,17.1,-12.95,TRUE,-12.68,-14.84,-10.51,18.78,16.97,20.6
2025-05-19,"NBC News",198,19,30,149,9.6,15.15,-5.55,TRUE,-12.06,-14.27,-9.84,18.33,16.48,20.19
2025-05-26,"NBC News",175,9,37,129,5.14,21.14,-16,TRUE,-11.62,-13.86,-9.38,18,16.12,19.87
2025-06-02,"NBC News",193,9,37,147,4.66,19.17,-14.51,TRUE,-11.37,-13.58,-9.15,17.79,15.93,19.64
2025-06-09,"NBC News",196,4,32,160,2.04,16.33,-14.29,TRUE,-11.2,-13.37,-9.03,17.64,15.83,19.46
2025-06-16,"NBC News",169,16,28,125,9.47,16.57,-7.1,TRUE,-11.08,-13.23,-8.94,17.53,15.73,19.33
2025-06-23,"NBC News",167,12,31,124,7.19,18.56,-11.37,TRUE,-10.99,-13.15,-8.82,17.42,15.6,19.23
2025-06-30,"NBC News",139,19,19,101,13.67,13.67,0,TRUE,-10.88,-13.09,-8.66,17.27,15.42,19.13
2025-07-07,"NBC News",171,7,30,134,4.09,17.54,-13.45,TRUE,-10.72,-12.96,-8.48,17.06,15.18,18.94
2025-07-14,"NBC News",168,9,31,128,5.36,18.45,-13.09,TRUE,-10.58,-12.79,-8.36,16.81,14.95,18.66
2025-07-21,"NBC News",179,13,33,133,7.26,18.44,-11.18,TRUE,-10.5,-12.68,-8.33,16.55,14.73,18.38
2025-07-28,"NBC News",183,10,36,137,5.46,19.67,-14.21,TRUE,-10.46,-12.63,-8.28,16.3,14.47,18.12
2025-08-04,"NBC News",167,10,18,139,5.99,10.78,-4.79,TRUE,-10.4,-12.61,-8.18,16.04,14.18,17.9
2025-08-11,"NBC News",154,13,28,113,8.44,18.18,-9.74,TRUE,-10.29,-12.53,-8.05,15.78,13.9,17.66
2025-08-18,"NBC News",189,10,29,150,5.29,15.34,-10.05,TRUE,-10.14,-12.35,-7.92,15.47,13.62,17.33
2025-08-25,"NBC News",199,7,48,144,3.52,24.12,-20.6,TRUE,-9.99,-12.17,-7.81,15.11,13.28,16.93
2025-09-01,"NBC News",248,7,42,199,2.82,16.94,-14.12,TRUE,-9.84,-12.01,-7.66,14.71,12.89,16.54
2025-09-08,"NBC News",257,6,29,222,2.33,11.28,-8.95,TRUE,-9.68,-11.89,-7.46,14.34,12.49,16.2
2025-09-15,"NBC News",347,10,35,302,2.88,10.09,-7.21,TRUE,-9.52,-11.76,-7.28,14.03,12.15,15.9
2025-09-22,"NBC News",281,12,30,239,4.27,10.68,-6.41,TRUE,-9.29,-11.51,-7.08,13.7,11.84,15.55
2025-09-29,"NBC News",238,9,31,198,3.78,13.03,-9.25,TRUE,-9,-11.17,-6.82,13.28,11.46,15.11
2025-10-06,"NBC News",262,14,26,222,5.34,9.92,-4.58,TRUE,-8.68,-10.86,-6.5,12.86,11.04,14.69
2025-10-13,"NBC News",254,11,27,216,4.33,10.63,-6.3,TRUE,-8.39,-10.61,-6.18,12.49,10.63,14.34
2025-10-20,"NBC News",228,12,23,193,5.26,10.09,-4.83,TRUE,-8.19,-10.43,-5.95,12.23,10.35,14.11
2025-10-27,"NBC News",209,5,34,170,2.39,16.27,-13.88,TRUE,-8.02,-10.23,-5.8,12.05,10.19,13.9
2025-11-03,"NBC News",275,21,42,212,7.64,15.27,-7.63,TRUE,-7.79,-9.95,-5.62,11.87,10.06,13.69
2025-11-10,"NBC News",254,6,31,217,2.36,12.2,-9.84,TRUE,-7.55,-9.69,-5.4,11.72,9.92,13.52
2025-11-17,"NBC News",296,11,38,247,3.72,12.84,-9.12,TRUE,-7.34,-9.51,-5.18,11.61,9.8,13.43
2025-11-24,"NBC News",187,11,23,153,5.88,12.3,-6.42,TRUE,-7.21,-9.42,-5,11.57,9.71,13.42
2025-12-01,"NBC News",204,9,23,172,4.41,11.27,-6.86,TRUE,-7.19,-9.43,-4.95,11.6,9.72,13.47
2025-12-08,"NBC News",241,12,27,202,4.98,11.2,-6.22,TRUE,-7.34,-9.56,-5.13,11.78,9.93,13.64
2025-12-15,"NBC News",202,5,21,176,2.48,10.4,-7.92,TRUE,-7.64,-9.82,-5.46,12.13,10.3,13.95
2025-12-22,"NBC News",148,7,10,131,4.73,6.76,-2.03,TRUE,-8.01,-10.18,-5.83,12.55,10.72,14.37
2025-12-29,"NBC News",148,5,17,126,3.38,11.49,-8.11,TRUE,-8.36,-10.57,-6.14,12.94,11.09,14.8
2026-01-05,"NBC News",213,14,33,166,6.57,15.49,-8.92,TRUE,-8.61,-10.85,-6.37,13.22,11.35,15.1
2026-01-12,"NBC News",250,15,38,197,6,15.2,-9.2,TRUE,-8.85,-11.07,-6.64,13.45,11.59,15.3
2026-01-19,"NBC News",261,9,39,213,3.45,14.94,-11.49,TRUE,-9.17,-11.34,-7,13.72,11.9,15.53
2026-01-26,"NBC News",238,3,29,206,1.26,12.18,-10.92,TRUE,-9.53,-11.67,-7.38,14.01,12.21,15.81
2026-02-02,"NBC News",214,10,26,178,4.67,12.15,-7.48,TRUE,-9.88,-12.05,-7.71,14.3,12.48,16.11
2026-02-09,"NBC News",200,15,24,161,7.5,12,-4.5,TRUE,-10.18,-12.39,-7.97,14.56,12.71,16.42
2026-02-16,"NBC News",131,8,22,101,6.11,16.79,-10.68,TRUE,-10.38,-12.62,-8.14,14.77,12.9,16.65
2026-02-23,"NBC News",231,9,39,183,3.9,16.88,-12.98,TRUE,-10.53,-12.75,-8.32,14.95,13.1,16.81
2026-03-02,"NBC News",226,12,42,172,5.31,18.58,-13.27,TRUE,-10.68,-12.86,-8.5,15.14,13.31,16.96
2026-03-09,"NBC News",176,9,34,133,5.11,19.32,-14.21,TRUE,-10.83,-13,-8.65,15.32,13.49,17.14
2026-03-16,"NBC News",169,8,28,133,4.73,16.57,-11.84,TRUE,-10.95,-13.16,-8.73,15.5,13.64,17.35
2026-03-23,"NBC News",160,4,31,125,2.5,19.38,-16.88,TRUE,-11.04,-13.28,-8.8,15.67,13.79,17.55
2026-03-30,"NBC News",197,4,31,162,2.03,15.74,-13.71,TRUE,-11.05,-13.27,-8.83,15.81,13.95,17.67
2026-04-06,"NBC News",264,15,41,208,5.68,15.53,-9.85,TRUE,-10.96,-13.13,-8.78,15.9,14.08,17.73
2026-04-13,"NBC News",273,13,43,217,4.76,15.75,-10.99,TRUE,-10.82,-12.96,-8.69,15.98,14.19,17.77
2026-04-20,"NBC News",237,8,26,203,3.38,10.97,-7.59,TRUE,-10.7,-12.81,-8.59,16.06,14.29,17.83
2026-04-27,"NBC News",295,15,31,249,5.08,10.51,-5.43,TRUE,-10.64,-12.74,-8.54,16.17,14.41,17.93
2026-05-04,"NBC News",223,14,20,189,6.28,8.97,-2.69,TRUE,-10.69,-12.77,-8.61,16.33,14.59,18.08
2026-05-11,"NBC News",236,8,44,184,3.39,18.64,-15.25,TRUE,-10.81,-12.85,-8.76,16.52,14.81,18.24
2026-05-18,"NBC News",152,12,26,114,7.89,17.11,-9.22,TRUE,-10.91,-12.92,-8.89,16.7,15.01,18.39
2026-05-25,"NBC News",155,13,31,111,8.39,20,-11.61,TRUE,-11.02,-13,-9.04,16.88,15.22,18.54
2026-06-01,"NBC News",152,7,24,121,4.61,15.79,-11.18,TRUE,-11.16,-13.11,-9.21,17.09,15.45,18.73
